	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0051028	GO:0051028	mRNA transport	6/538	152/18670	0.27472869712917547	0.4845159274835847	0.3409504345769918	MVP/ARC/ZFP36/MX2/DDX25/KIF5C	6
GO:0001767	GO:0001767	establishment of lymphocyte polarity	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	DOCK2	1
GO:0001976	GO:0001976	neurological system process involved in regulation of systemic arterial blood pressure	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	SOD2	1
GO:0002328	GO:0002328	pro-B cell differentiation	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	SOX4	1
GO:0002730	GO:0002730	regulation of dendritic cell cytokine production	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	BST2	1
GO:0003093	GO:0003093	regulation of glomerular filtration	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	CYBA	1
GO:0005984	GO:0005984	disaccharide metabolic process	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	FBP1	1
GO:0006048	GO:0006048	UDP-N-acetylglucosamine biosynthetic process	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	GFPT2	1
GO:0006054	GO:0006054	N-acetylneuraminate metabolic process	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	NPL	1
GO:0008655	GO:0008655	pyrimidine-containing compound salvage	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	UPP1	1
GO:0009125	GO:0009125	nucleoside monophosphate catabolic process	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	NUDT11	1
GO:0009950	GO:0009950	dorsal/ventral axis specification	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	CXXC4	1
GO:0010986	GO:0010986	positive regulation of lipoprotein particle clearance	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	ANXA2	1
GO:0015791	GO:0015791	polyol transport	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	AQP9	1
GO:0016264	GO:0016264	gap junction assembly	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	CAV1	1
GO:0021534	GO:0021534	cell proliferation in hindbrain	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	C5AR1	1
GO:0021892	GO:0021892	cerebral cortex GABAergic interneuron differentiation	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	ASCL1	1
GO:0032060	GO:0032060	bleb assembly	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	MYLK	1
GO:0032306	GO:0032306	regulation of prostaglandin secretion	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	IL1B	1
GO:0032377	GO:0032377	regulation of intracellular lipid transport	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	ANXA2	1
GO:0032380	GO:0032380	regulation of intracellular sterol transport	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	ANXA2	1
GO:0032383	GO:0032383	regulation of intracellular cholesterol transport	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	ANXA2	1
GO:0033089	GO:0033089	positive regulation of T cell differentiation in thymus	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	IL7R	1
GO:0034379	GO:0034379	very-low-density lipoprotein particle assembly	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	APOC1	1
GO:0035542	GO:0035542	regulation of SNARE complex assembly	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	TRIM9	1
GO:0035766	GO:0035766	cell chemotaxis to fibroblast growth factor	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	CXCL13	1
GO:0036462	GO:0036462	TRAIL-activated apoptotic signaling pathway	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	ATF3	1
GO:0040015	GO:0040015	negative regulation of multicellular organism growth	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	PLAC8	1
GO:0043097	GO:0043097	pyrimidine nucleoside salvage	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	UPP1	1
GO:0043129	GO:0043129	surfactant homeostasis	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	CTSH	1
GO:0043619	GO:0043619	regulation of transcription from RNA polymerase II promoter in response to oxidative stress	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	HMOX1	1
GO:0045217	GO:0045217	cell-cell junction maintenance	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	CSF1R	1
GO:0045351	GO:0045351	type I interferon biosynthetic process	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	TLR7	1
GO:0045919	GO:0045919	positive regulation of cytolysis	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	LILRB1	1
GO:0046007	GO:0046007	negative regulation of activated T cell proliferation	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	LRRC32	1
GO:0046348	GO:0046348	amino sugar catabolic process	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	NPL	1
GO:0046439	GO:0046439	L-cysteine metabolic process	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	CBS	1
GO:0046689	GO:0046689	response to mercury ion	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	AQP9	1
GO:0046886	GO:0046886	positive regulation of hormone biosynthetic process	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	IL1B	1
GO:0048548	GO:0048548	regulation of pinocytosis	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	CAV1	1
GO:0051024	GO:0051024	positive regulation of immunoglobulin secretion	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	IL6	1
GO:0051673	GO:0051673	membrane disruption in other organism	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	LTF	1
GO:0060159	GO:0060159	regulation of dopamine receptor signaling pathway	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	CAV2	1
GO:0060433	GO:0060433	bronchus development	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	TGFBR2	1
GO:0060439	GO:0060439	trachea morphogenesis	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	TGFBR2	1
GO:0060767	GO:0060767	epithelial cell proliferation involved in prostate gland development	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	SERPINF1	1
GO:0060856	GO:0060856	establishment of blood-brain barrier	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	MXRA8	1
GO:0061314	GO:0061314	Notch signaling involved in heart development	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	SNAI2	1
GO:0061365	GO:0061365	positive regulation of triglyceride lipase activity	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	APOC2	1
GO:0070189	GO:0070189	kynurenine metabolic process	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	TDO2	1
GO:0070278	GO:0070278	extracellular matrix constituent secretion	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	TNFRSF1B	1
GO:0070673	GO:0070673	response to interleukin-18	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	IL18	1
GO:0071803	GO:0071803	positive regulation of podosome assembly	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	LCP1	1
GO:0072321	GO:0072321	chaperone-mediated protein transport	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	CLIP3	1
GO:0072584	GO:0072584	caveolin-mediated endocytosis	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	CAV1	1
GO:0072711	GO:0072711	cellular response to hydroxyurea	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	BLM	1
GO:0090042	GO:0090042	tubulin deacetylation	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	MAPT	1
GO:0090073	GO:0090073	positive regulation of protein homodimerization activity	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	LGALS3	1
GO:0090394	GO:0090394	negative regulation of excitatory postsynaptic potential	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	NLGN3	1
GO:0090657	GO:0090657	telomeric loop disassembly	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	BLM	1
GO:0099149	GO:0099149	regulation of postsynaptic neurotransmitter receptor internalization	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	ARC	1
GO:0099151	GO:0099151	regulation of postsynaptic density assembly	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	LRRTM2	1
GO:1900115	GO:1900115	extracellular regulation of signal transduction	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	FBN1	1
GO:1900116	GO:1900116	extracellular negative regulation of signal transduction	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	FBN1	1
GO:1901077	GO:1901077	regulation of relaxation of muscle	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	SLN	1
GO:1901894	GO:1901894	regulation of calcium-transporting ATPase activity	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	SLN	1
GO:1903977	GO:1903977	positive regulation of glial cell migration	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	TREM2	1
GO:1904321	GO:1904321	response to forskolin	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	AHR	1
GO:1904322	GO:1904322	cellular response to forskolin	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	AHR	1
GO:1904847	GO:1904847	regulation of cell chemotaxis to fibroblast growth factor	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	CXCL13	1
GO:1904995	GO:1904995	negative regulation of leukocyte adhesion to vascular endothelial cell	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	CXCL12	1
GO:1905245	GO:1905245	regulation of aspartic-type peptidase activity	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	LYN	1
GO:1905383	GO:1905383	protein localization to presynapse	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	KIF5C	1
GO:1905902	GO:1905902	regulation of mesoderm formation	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	DKK1	1
GO:2000551	GO:2000551	regulation of T-helper 2 cell cytokine production	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	IL6	1
GO:2001269	GO:2001269	positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	1/538	11/18670	0.27510126609352703	0.4845159274835847	0.3409504345769918	FAS	1
GO:1905477	GO:1905477	positive regulation of protein localization to membrane	5/538	122/18670	0.2758128228907162	0.4855874090997794	0.34170442861921085	ITGB2/STOM/TREM2/CLIP3/LGALS3	5
GO:0002040	GO:0002040	sprouting angiogenesis	7/538	183/18670	0.2765541525845535	0.48671048693452085	0.34249473055584195	THBS1/HMOX1/ITGA5/SRPX2/PTGS2/ANXA1/SLIT2	7
GO:0007254	GO:0007254	JNK cascade	8/538	214/18670	0.276813753301933	0.4869852422575314	0.3426880739352214	FCGR2B/SYK/PYCARD/PTGER4/IL1B/DKK1/FZD7/TPD52L1	8
GO:0006882	GO:0006882	cellular zinc ion homeostasis	2/538	36/18670	0.27817172411127267	0.48700749020373857	0.3427037296577631	S100A8/S100A9	2
GO:0010453	GO:0010453	regulation of cell fate commitment	2/538	36/18670	0.27817172411127267	0.48700749020373857	0.3427037296577631	DKK1/FZD7	2
GO:0014808	GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	2/538	36/18670	0.27817172411127267	0.48700749020373857	0.3427037296577631	CCR5/CHD7	2
GO:0030947	GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	2/538	36/18670	0.27817172411127267	0.48700749020373857	0.3427037296577631	IL1B/ITGA5	2
GO:0035137	GO:0035137	hindlimb morphogenesis	2/538	36/18670	0.27817172411127267	0.48700749020373857	0.3427037296577631	CHD7/TWIST1	2
GO:0035872	GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	2/538	36/18670	0.27817172411127267	0.48700749020373857	0.3427037296577631	TNFAIP3/BIRC3	2
GO:0040036	GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	2/538	36/18670	0.27817172411127267	0.48700749020373857	0.3427037296577631	THBS1/SULF1	2
GO:0046627	GO:0046627	negative regulation of insulin receptor signaling pathway	2/538	36/18670	0.27817172411127267	0.48700749020373857	0.3427037296577631	IL1B/PID1	2
GO:0050931	GO:0050931	pigment cell differentiation	2/538	36/18670	0.27817172411127267	0.48700749020373857	0.3427037296577631	RAB27A/RAB32	2
GO:0090313	GO:0090313	regulation of protein targeting to membrane	2/538	36/18670	0.27817172411127267	0.48700749020373857	0.3427037296577631	ITGB2/STOM	2
GO:1901099	GO:1901099	negative regulation of signal transduction in absence of ligand	2/538	36/18670	0.27817172411127267	0.48700749020373857	0.3427037296577631	IL1B/SNAI2	2
GO:2001171	GO:2001171	positive regulation of ATP biosynthetic process	2/538	36/18670	0.27817172411127267	0.48700749020373857	0.3427037296577631	TREM2/PID1	2
GO:2001240	GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	2/538	36/18670	0.27817172411127267	0.48700749020373857	0.3427037296577631	IL1B/SNAI2	2
GO:0090316	GO:0090316	positive regulation of intracellular protein transport	6/538	153/18670	0.2796679864671908	0.4894449774319822	0.344418972196975	ITGB2/HCLS1/STOM/RAC2/IL1B/PTGS2	6
GO:0003073	GO:0003073	regulation of systemic arterial blood pressure	4/538	93/18670	0.28023547958201167	0.4897096795072213	0.34460524117693386	CYBA/SOD2/SLC2A5/POSTN	4
GO:0006903	GO:0006903	vesicle targeting	4/538	93/18670	0.28023547958201167	0.4897096795072213	0.34460524117693386	CTSC/SERPINA1/WIPI1/NLGN1	4
GO:0007589	GO:0007589	body fluid secretion	4/538	93/18670	0.28023547958201167	0.4897096795072213	0.34460524117693386	VAMP8/CYBA/ANXA2/CAV1	4
GO:0032092	GO:0032092	positive regulation of protein binding	4/538	93/18670	0.28023547958201167	0.4897096795072213	0.34460524117693386	ANXA2/MMP9/CAV1/LGALS3	4
GO:0043550	GO:0043550	regulation of lipid kinase activity	3/538	64/18670	0.28052855405252125	0.489858024256462	0.34470963032876945	LYN/FGR/EEF1A2	3
GO:2000378	GO:2000378	negative regulation of reactive oxygen species metabolic process	3/538	64/18670	0.28052855405252125	0.489858024256462	0.34470963032876945	HP/ACP5/CAV1	3
GO:0010256	GO:0010256	endomembrane system organization	15/538	438/18670	0.2831798978743083	0.49430437663074733	0.34783849707659453	PTPRC/SRGN/COL5A1/BIN2/SYNGR2/CXCR4/RAB27A/CRB1/CAV2/NDRG1/SNX10/CAV1/EPB41L3/CCNB2/REEP1	15
GO:1903362	GO:1903362	regulation of cellular protein catabolic process	9/538	247/18670	0.2838197801664526	0.49523762901866	0.3484952201876002	DAB2/TNFAIP3/CTSC/TREM2/ANXA2/NUPR1/PBK/CEBPA/CAV1	9
GO:0046328	GO:0046328	regulation of JNK cascade	7/538	185/18670	0.28556443868990167	0.4964317934813069	0.3493355452819898	FCGR2B/SYK/PYCARD/IL1B/DKK1/FZD7/TPD52L1	7
GO:0008637	GO:0008637	apoptotic mitochondrial changes	5/538	124/18670	0.28694080935877503	0.4964317934813069	0.3493355452819898	PYCARD/PLAUR/TNFSF10/SOD2/MMP9	5
GO:0046434	GO:0046434	organophosphate catabolic process	9/538	248/18670	0.2877127651455983	0.4964317934813069	0.3493355452819898	PLCG2/FBP1/APOC1/NUPR1/ENPP2/UPP1/APOC2/NUDT11/ALDOC	9
GO:0006940	GO:0006940	regulation of smooth muscle contraction	3/538	65/18670	0.28841281607944763	0.4964317934813069	0.3493355452819898	RGS2/PTGS2/CAV1	3
GO:0014823	GO:0014823	response to activity	3/538	65/18670	0.28841281607944763	0.4964317934813069	0.3493355452819898	CYBA/CXCR4/POSTN	3
GO:0048663	GO:0048663	neuron fate commitment	3/538	65/18670	0.28841281607944763	0.4964317934813069	0.3493355452819898	ASCL1/OLIG2/NKX2-2	3
GO:0003156	GO:0003156	regulation of animal organ formation	2/538	37/18670	0.2889255035436634	0.4964317934813069	0.3493355452819898	SULF1/DKK1	2
GO:0006921	GO:0006921	cellular component disassembly involved in execution phase of apoptosis	2/538	37/18670	0.2889255035436634	0.4964317934813069	0.3493355452819898	IL6/TOP2A	2
GO:0007431	GO:0007431	salivary gland development	2/538	37/18670	0.2889255035436634	0.4964317934813069	0.3493355452819898	SNAI2/SEMA3C	2
GO:0010614	GO:0010614	negative regulation of cardiac muscle hypertrophy	2/538	37/18670	0.2889255035436634	0.4964317934813069	0.3493355452819898	TNFRSF1B/RGS2	2
GO:0014037	GO:0014037	Schwann cell differentiation	2/538	37/18670	0.2889255035436634	0.4964317934813069	0.3493355452819898	NDRG1/ERBB3	2
GO:0032941	GO:0032941	secretion by tissue	2/538	37/18670	0.2889255035436634	0.4964317934813069	0.3493355452819898	VAMP8/CYBA	2
GO:0034405	GO:0034405	response to fluid shear stress	2/538	37/18670	0.2889255035436634	0.4964317934813069	0.3493355452819898	PTGS2/ASS1	2
GO:0042307	GO:0042307	positive regulation of protein import into nucleus	2/538	37/18670	0.2889255035436634	0.4964317934813069	0.3493355452819898	HCLS1/PTGS2	2
GO:0086010	GO:0086010	membrane depolarization during action potential	2/538	37/18670	0.2889255035436634	0.4964317934813069	0.3493355452819898	KCNJ2/SCN3A	2
GO:1900026	GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	2/538	37/18670	0.2889255035436634	0.4964317934813069	0.3493355452819898	CSPG5/S100A10	2
GO:1903427	GO:1903427	negative regulation of reactive oxygen species biosynthetic process	2/538	37/18670	0.2889255035436634	0.4964317934813069	0.3493355452819898	ACP5/CAV1	2
GO:1903514	GO:1903514	release of sequestered calcium ion into cytosol by endoplasmic reticulum	2/538	37/18670	0.2889255035436634	0.4964317934813069	0.3493355452819898	CCR5/CHD7	2
GO:0036294	GO:0036294	cellular response to decreased oxygen levels	8/538	217/18670	0.28930433449542825	0.4964317934813069	0.3493355452819898	CYBB/ICAM1/HMOX1/PTGS2/KCNMB1/KCND2/NDRG1/TWIST1	8
GO:0071804	GO:0071804	cellular potassium ion transport	8/538	217/18670	0.28930433449542825	0.4964317934813069	0.3493355452819898	TREM2/KCNJ2/KCNMB1/KCND2/CAV1/DPP6/SLC24A3/KCNIP1	8
GO:0071805	GO:0071805	potassium ion transmembrane transport	8/538	217/18670	0.28930433449542825	0.4964317934813069	0.3493355452819898	TREM2/KCNJ2/KCNMB1/KCND2/CAV1/DPP6/SLC24A3/KCNIP1	8
GO:0019318	GO:0019318	hexose metabolic process	9/538	249/18670	0.2916200003122238	0.4964317934813069	0.3493355452819898	FUCA1/IGFBP4/FBP1/MAN2A1/ALDH1A1/ATF3/ALDOC/IGFBP3/FABP5	9
GO:0006805	GO:0006805	xenobiotic metabolic process	5/538	125/18670	0.2925359282273317	0.4964317934813069	0.3493355452819898	CYP1B1/ACSL1/MGST2/AHR/BCHE	5
